Name,Longitude,Latitude
5005769,09.44836,48.55032
5005770,09.36413,48.64794
5005772,09.27345,48.57230
5005773,08.94393,48.66250
5005774,08.90889,48.64087
5005775,08.89036,48.62060
5005776,08.84992,48.55977
5005777,09.45191,48.64017
5005778,09.45486,48.61637
5005779,09.44776,48.58689
5005780,09.45303,48.57400
5005781,09.46042,48.56530
5005782,09.01921,48.95917
5005785,09.15209,49.01089
5005786,09.46282,48.98159
5005787,09.64059,48.97536
5005789,09.57478,48.80495
5005790,09.53911,48.84359
5005791,09.53570,48.86142
5005792,09.52647,48.87301
5005793,09.35814,48.59534
5005794,09.37389,48.55811
5005795,09.07117,48.87061
5005797,09.32132,48.83354
5005798,09.22131,48.65125
5005799,09.12524,48.95671
5005801,09.53463,48.88759
5005802,09.43739,48.81004
5005803,09.54902,48.83078
5005804,09.53503,48.80763
5005805,09.41741,48.81938
5005806,09.20839,48.81351
5005807,09.04456,48.68746
5005810,09.19324,48.86090
5005811,08.91839,48.93703
5005818,09.02710,48.70538
5005819,09.25631,48.61192
5005820,09.26140,48.61010
5005822,09.41343,48.71688
5005823,08.97798,48.81467
5005824,08.98299,48.80972
5005825,08.92519,48.81175
5005826,08.95428,48.81042
5005827,08.95819,48.80985
5005828,08.94231,48.81297
5005829,08.94848,48.80433
5005831,08.94721,48.81059
5005833,08.92791,48.80915
5005834,08.95355,48.79307
5005835,08.95225,48.80033
5005836,08.94701,48.80789
5005837,08.90840,48.81442
5005838,08.83561,48.77586
5005839,08.85858,48.77190
5005841,08.85578,48.76204
5005843,08.99414,48.85554
5005844,09.08095,48.82120
5005845,08.90587,48.77867
5005846,08.90302,48.77486
5005847,08.89996,48.78096
5005848,08.90343,48.77466
5005851,08.91361,48.78839
5005852,09.09496,48.73063
5005854,09.13037,48.77385
5005856,08.97340,48.71631
5005857,09.00489,48.70540
5005858,09.34560,48.60884
5005859,09.36418,48.59244
5005860,09.08297,48.90147
5005861,09.13592,48.88790
5005862,09.08166,48.90789
5005863,09.34063,48.61986
5005864,09.39837,48.56962
5005865,08.96060,48.92961
5005868,09.25921,48.78990
5005869,09.42354,48.88754
5005871,09.46906,48.69597
5005873,08.95834,48.93717
5005875,08.95573,48.94122
5005876,08.99277,48.88480
5005878,09.36381,48.58829
5005879,08.95758,48.94815
5005880,08.96396,48.94044
5005881,08.93842,48.99605
5005882,08.94269,48.99455
5005883,08.97851,49.02213
5005884,08.97774,48.95382
5005885,08.94464,48.91272
5005888,09.04884,48.96564
5005889,09.31508,48.69518
5005890,09.07658,48.95960
5005891,09.08339,48.95887
5005896,09.49520,48.52660
5005897,09.47325,48.54845
5005898,09.34662,48.63634
5005900,09.30839,48.59361
5005901,09.31437,48.59105
5005903,09.33388,48.55925
5005908,09.53605,48.61435
5005910,09.23238,48.63415
5005911,08.93342,48.84547
5005912,08.92231,48.84452
5005916,09.05416,48.80176
5005917,09.04143,48.79795
5005918,08.91860,48.84237
5005920,08.94821,48.96861
5005921,08.97355,48.72491
5005922,09.28245,48.96938
5005923,09.31273,48.83067
5005924,09.32075,48.82311
5005925,09.30532,48.82827
5005926,09.00392,48.70806
5005927,09.00421,48.70857
5005929,08.97893,48.72466
5005932,08.96255,48.93295
5005933,09.18450,48.97107
5005934,09.18412,48.96054
5005935,08.93500,48.80928
5005936,08.94396,48.80468
5005937,08.94227,48.80872
5005941,08.89594,48.71637
5005943,09.06744,48.61344
5005944,09.06736,48.61645
5005946,08.83803,48.52411
5005947,09.05147,48.62194
5005948,09.05154,48.61926
5005949,09.31856,48.80849
5005950,09.30721,48.82252
5005951,09.34369,48.82182
5005955,09.31358,48.82177
5005956,09.31935,48.82164
5005957,09.32162,48.82008
5005958,09.31719,48.82713
5005959,09.53340,48.79509
5005960,09.52926,48.80355
5005961,09.52437,48.80330
5005962,09.52236,48.81222
5005966,09.50303,48.79397
5005968,09.43645,48.86060
5005969,09.52117,48.80103
5005970,09.52407,48.79786
5005971,09.53124,48.78773
5005973,09.53112,48.79179
5005974,09.51839,48.80596
5005975,09.53920,48.79842
5005976,09.54213,48.79660
5005977,09.53933,48.79948
5005978,09.53383,48.80464
5005979,09.54175,48.80569
5005980,09.59486,48.79901
5005983,09.43909,48.97347
5005984,09.55235,48.98810
5005985,09.64260,48.96430
5005986,09.63747,48.95288
5005987,09.64236,48.96020
5005989,09.55530,48.77926
5005990,09.55501,48.77491
5005991,09.40764,48.87222
5005992,09.42124,48.86840
5005993,09.53092,48.92601
5005994,09.48518,48.92345
5005995,09.48811,48.92131
5005998,09.03670,48.75039
5005999,09.23453,48.89041
5006000,09.23962,48.88798
5006001,09.10843,48.71775
5006002,09.11391,48.72698
5006004,09.11263,48.72997
5006006,09.11384,48.72532
5006007,09.10535,48.71479
5006008,09.10635,48.74438
5006009,09.13024,48.74009
5006010,09.13462,48.74517
5006011,09.10024,48.73381
5006012,09.11656,48.72980
5006013,09.10618,48.72282
5006014,09.10634,48.71809
5006015,09.10018,48.72512
5006016,09.09462,48.72375
5006017,09.15997,48.76287
5006018,09.10023,48.74029
5006019,09.16811,48.76436
5006020,09.17580,48.77064
5006021,09.10729,48.74577
5006022,09.17907,48.77896
5006023,09.18195,48.77524
5006024,09.18710,48.78258
5006026,09.11632,48.72326
5006027,09.11675,48.73765
5006038,09.27019,48.81343
5006039,09.27558,48.81183
5006040,09.27686,48.80910
5006041,09.27735,48.81187
5006042,09.27555,48.81374
5006043,09.03205,48.70351
5006045,09.01702,48.81620
5006046,09.47416,48.95730
5006049,09.01272,48.81817
5006050,09.01759,48.81832
5006051,09.02193,48.81622
5006052,09.15646,48.77018
5006054,09.01376,48.80702
5006055,09.01587,48.80351
5006056,09.17297,48.77639
5006060,09.20774,48.78624
5006068,09.16347,48.78387
5006069,09.15609,48.77386
5006070,09.15834,48.78173
5006071,09.16128,48.78438
5006072,09.16535,48.78158
5006073,09.16792,48.77840
5006074,09.17988,48.77376
5006075,09.18295,48.77592
5006078,09.21289,48.78454
5006080,09.24131,48.79206
5006085,09.25047,48.77985
5006091,09.26830,48.76158
5006098,09.15941,48.75717
5006099,09.15961,48.75992
5006100,09.15953,48.75692
5006101,09.16267,48.76162
5006102,09.14547,48.75183
5006105,09.16285,48.83648
5006109,09.17395,48.82752
5006112,09.18114,48.78311
5006113,09.18335,48.80948
5006114,09.18346,48.80386
5006115,09.18279,48.78488
5006116,09.18113,48.79056
5006118,09.17985,48.78298
5006119,09.18599,48.77417
5006121,09.19039,48.77782
5006122,09.19265,48.77889
5006127,09.20020,48.76159
5006128,09.19478,48.75344
5006130,09.21846,48.74140
5006133,09.22732,48.73985
5006134,09.21308,48.74449
5006135,09.22066,48.73773
5006136,09.22024,48.74039
5006147,09.10847,48.81755
5006149,09.11271,48.81363
5006155,09.15640,48.80873
5006157,09.16924,48.81384
5006160,09.18323,48.76762
5006163,09.16724,48.74822
5006164,09.15558,48.74666
5006165,09.16872,48.74884
5006166,09.15988,48.74413
5006167,09.15354,48.74111
5006168,09.15054,48.73303
5006169,09.14680,48.73050
5006171,09.14163,48.71680
5006172,09.14435,48.72024
5006173,09.14364,48.71759
5006179,09.15776,48.81323
5006180,09.15889,48.81156
5006184,09.16980,48.74875
5006200,09.08139,48.73044
5006201,09.10280,48.73006
5006202,09.08731,48.73179
5006203,09.07815,48.72630
5006206,09.15572,48.77506
5006210,09.12667,48.77928
5006213,09.13428,48.77408
5006214,09.13699,48.77412
5006219,09.16239,48.77639
5006221,09.16606,48.77271
5006223,09.21768,48.78711
5006249,09.14508,48.76932
5006250,09.14508,48.76932
5006253,09.21044,48.80549
5006261,09.18880,48.80770
5006268,09.17558,48.83150
5006269,09.19987,48.84281
5006270,09.23084,48.84141
5006271,09.22988,48.84315
5006272,09.22729,48.84575
5006273,09.21660,48.83298
5006274,09.22942,48.83354
5006275,09.22215,48.83160
5006276,09.23874,48.83482
5006286,09.21206,48.83878
5006287,09.21150,48.84413
5006288,09.21813,48.84443
5006291,09.19553,48.83390
5006292,09.19208,48.83234
5006293,09.18526,48.83049
5006294,09.17572,48.82970
5006295,09.18716,48.80399
5006296,09.19006,48.79290
5006320,09.23504,48.81503
5006328,09.23152,48.79069
5006330,09.22567,48.79354
5006332,09.21576,48.80277
5006333,09.21660,48.80150
5006334,09.21537,48.80341
5006340,09.17154,48.74994
5006351,09.16751,48.72413
5006352,09.16586,48.72039
5006353,09.16763,48.72225
5006423,09.16680,48.81760
5006462,09.15174,48.83513
5006464,09.16186,48.83059
5006465,09.16716,48.82961
5006466,09.15221,48.85324
5006467,09.16556,48.82898
5006468,08.96282,48.88073
5006470,08.88170,48.75782
5006471,08.88647,48.75800
5006472,08.88422,48.75642
5006473,08.88117,48.75500
5006474,08.87841,48.75265
5006477,08.86094,48.75269
5006490,09.03108,48.83757
5006491,09.04612,48.83338
5006492,09.04467,48.83916
5006493,09.07789,48.83042
5006494,09.48377,48.74940
5006495,09.45589,48.70847
5006496,09.46623,48.71102
5006498,09.46590,48.70926
5006499,09.46372,48.71605
5006500,09.27060,48.82023
5006501,09.51107,48.77832
5006502,09.50454,48.76894
5006503,09.12219,48.77868
5006504,09.44457,48.71216
5006505,08.99533,48.78672
5006506,09.01551,48.64499
5006507,09.43024,48.92333
5006509,09.47128,48.92697
5006511,09.14910,48.77208
5006512,09.54075,48.84260
5006513,09.02043,48.92627
5006514,09.02600,48.92805
5006515,09.20905,49.01150
5006516,09.21115,49.01417
5006517,09.02050,48.92880
5006518,09.39152,48.96504
5006521,09.26995,48.83465
5006523,09.48598,48.75412
5006524,09.19835,49.01375
5006554,09.20343,48.71068
5006555,09.20180,48.71032
5006567,09.17203,48.74083
5006568,09.17123,48.74238
5006570,09.16545,48.74260
5006571,09.16825,48.73357
5006572,09.16715,48.72975
5006580,09.16358,48.71379
5006627,09.55662,48.80832
5006629,09.57648,48.81075
5006631,09.41817,48.94878
5006632,09.39592,48.94724
5006633,09.37417,48.82971
5006634,09.34654,48.82405
5006636,09.35310,48.82403
5006637,09.34917,48.82529
5006638,09.34327,48.82409
5006639,09.14029,48.84101
5006640,09.72525,48.84413
5006641,09.71307,48.84642
5006642,09.69306,48.85463
5006643,09.67667,48.87802
5006644,09.69969,48.89318
5006645,09.67844,48.86898
5006647,09.66117,48.85734
5006648,09.70613,48.90666
5006651,09.35931,48.98991
5006652,09.34678,48.99955
5006656,09.37031,48.97983
5006659,09.44196,48.87957
5006660,09.38663,48.86720
5006661,09.38747,48.86078
5006662,09.38382,48.86471
5006663,09.42306,48.88774
5006664,09.42529,48.88613
5006665,09.40478,48.78800
5006666,09.45081,48.95351
5006667,09.48467,48.92048
5006668,09.72377,48.89555
5006669,09.71605,48.89475
5006671,09.63352,48.92935
5006672,09.43756,49.03291
5006674,09.63987,48.95764
5006675,09.52704,48.87333
5006676,09.32671,48.85310
5006677,09.32986,48.83758
5006680,09.51330,48.79642
5006682,09.58500,48.80939
5006683,09.59202,48.80061
5006684,09.59992,48.78927
5006685,09.63052,48.87000
5006686,09.63587,48.87730
5006687,09.44765,48.97717
5006688,09.44417,48.97503
5006689,09.56804,48.96438
5006690,09.56459,48.96606
5006691,09.57449,48.82296
5006692,09.57240,48.81846
5006693,09.52324,48.81168
5006694,09.57428,48.80974
5006695,09.57573,48.81286
5006696,09.57578,48.81557
5006697,09.57850,48.82142
5006698,09.57710,48.81855
5006699,09.57625,48.81881
5006700,09.10585,49.02288
5006701,09.01892,48.95544
5006703,09.33129,48.55516
5006707,09.33307,48.55753
5006708,09.22764,48.59388
5006709,09.28501,48.61767
5006710,09.41884,48.69021
5006713,09.47452,48.71374
5006715,09.47057,48.55021
5006716,09.06639,48.64884
5006717,09.10821,48.94284
5006718,09.19670,48.97453
5006719,09.10874,48.95894
5006720,09.09674,48.94403
5006721,09.11295,49.02932
5006722,09.42517,48.68449
5006723,09.42273,48.69233
5006724,09.42349,48.69555
5006726,09.42338,48.68908
5006727,09.19972,48.66028
5006728,09.19750,48.64631
5006729,09.10806,48.72986
5006730,09.19230,48.65338
5006732,08.84351,48.55730
5006733,09.00816,48.78886
5006734,08.99291,48.76332
5006735,09.19393,48.65681
5006736,09.19335,48.64732
5006739,08.77797,48.54236
5006742,09.01027,48.67726
5006743,09.00407,48.67744
5006744,09.01075,48.67967
5006746,08.98362,48.70264
5006748,08.90487,48.71673
5006749,08.90900,48.71682
5006751,09.00450,48.66974
5006752,08.91436,48.71451
5006754,08.91167,48.71513
5006756,08.91867,48.71428
5006758,09.35046,48.71703
5006759,09.35538,48.71646
5006763,09.32785,48.73806
5006765,09.36370,48.90205
5006766,09.13360,48.90577
5006767,09.37138,48.90041
5006768,09.36619,48.90028
5006769,09.36428,48.89949
5006770,09.30297,48.73373
5006772,09.45519,48.68814
5006773,09.51819,48.63347
5006775,09.37324,48.55053
5006776,09.36976,48.68844
5006777,09.36609,48.68730
5006778,09.37047,48.68477
5006779,09.37796,48.66744
5006782,09.71406,48.86509
5006784,09.68219,48.85308
5006792,09.08918,48.80681
5006794,09.09221,48.80302
5006796,09.51047,48.79792
5006797,09.71286,48.88969
5006798,09.39771,49.05032
5006800,09.23095,48.88859
5006806,09.37565,48.82800
5006807,09.18380,48.86985
5006809,09.17290,48.85271
5006810,09.21207,48.86671
5006811,09.16281,49.02134
5006812,09.15986,49.02527
5006813,09.16789,49.02253
5006814,09.02731,48.81651
5006815,09.02320,48.81679
5006816,09.00969,48.81720
5006817,09.00900,48.81425
5006818,09.22609,48.91189
5006820,09.26501,48.90538
5006821,09.29428,48.89790
5006822,09.27932,48.88384
5006823,09.28766,48.88351
5006824,09.28829,48.88656
5006825,09.28059,48.87617
5006826,09.26156,48.89240
5006827,09.26672,48.87326
5006828,09.25245,48.86472
5006829,09.24781,48.86152
5006830,09.00379,48.88891
5006831,08.99640,48.88847
5006832,09.25275,48.86245
5006833,09.23154,48.89243
5006834,09.20578,48.86608
5006835,09.19484,48.86645
5006836,08.96564,48.94002
5006837,09.36712,48.81343
5006838,09.36616,48.81479
5006839,09.36377,48.81443
5006840,09.11146,49.03625
5006841,09.27324,48.74059
5006842,09.27393,48.74115
5006843,09.35729,48.99362
5006844,09.47264,48.95392
5006845,09.42630,48.93023
5006846,09.31038,48.59069
5006847,09.22979,48.90879
5006848,09.23210,48.91036
5006849,08.94260,48.93749
5006850,08.91241,48.93572
5006852,09.27509,48.87061
5006853,09.28294,48.87236
5006854,09.27961,48.87065
5006855,09.11005,49.03415
5006856,09.33321,48.94180
5006858,09.34392,48.94237
5006859,09.34376,48.94574
5006860,09.26418,48.61152
5006861,09.34607,48.94426
5006863,09.49628,49.00093
5006873,09.34098,48.94163
5006874,09.46630,48.91079
5006875,09.39969,48.71100
5006876,09.39698,48.70891
5006877,09.39194,48.70933
5006878,09.40047,48.71311
5006879,09.37994,48.71083
5006880,09.39448,48.71218
5006881,09.40343,48.55365
5006882,09.21877,48.89582
5006883,09.22497,48.89614
5006884,09.42636,48.94328
5006885,09.13409,48.92565
5006886,09.12980,48.92506
5006887,09.12853,48.92142
5006888,09.08323,48.90577
5006889,08.82933,48.59109
5006890,09.15450,49.03147
5006891,09.48811,48.79691
5006892,08.83063,48.55332
5006893,09.45422,48.85701
5006895,09.03389,48.79817
5006897,09.08394,48.80538
5006903,09.05768,48.79857
5006904,09.05766,48.79424
5006905,09.05597,48.79708
5006906,09.06579,48.78643
5006907,09.06947,48.78531
5006910,09.05917,48.79204
5006911,09.39257,48.88429
5006912,09.42410,48.96353
5006914,09.70382,48.89081
5006915,09.69017,48.90579
5006916,09.66566,48.92161
5006921,09.66211,48.97733
5006922,09.71281,48.88844
5006924,09.69765,48.90460
5006925,09.70585,48.91440
5006926,09.09235,48.88478
5006929,09.07401,48.95775
5006930,09.03875,48.86530
5006931,08.81501,48.57171
5006932,09.04775,48.86317
5006933,09.42442,48.96110
5006934,09.02881,48.92628
5006935,09.46441,48.94406
5006936,09.42122,48.94857
5006937,09.43004,48.95817
5006938,09.42091,48.95633
5006940,09.17586,48.93964
5006942,09.67461,48.85048
5006943,09.65044,48.92741
5006944,09.06141,48.95438
5006946,09.14713,48.90813
5006947,09.13343,48.90178
5006948,09.13687,48.90237
5006949,08.99937,48.88689
5006950,09.00511,48.88348
5006951,09.00219,48.88668
5006952,08.99745,48.88919
5006953,08.98202,48.91627
5006954,09.31755,48.81189
5006955,08.97502,48.91574
5006956,09.31737,48.58827
5006957,09.07850,48.87195
5006958,09.08515,48.87191
5006961,09.01809,48.96347
5006962,08.94153,48.89554
5006963,09.15341,48.99712
5006964,08.95362,48.97023
5006965,08.94132,48.91476
5006966,09.58815,49.01354
5006967,09.67440,48.84293
5006968,09.67401,48.84264
5006969,09.29758,48.73241
5006970,09.47939,48.73866
5006971,09.30168,49.00717
5006973,09.26554,48.87186
5006976,08.93918,48.99552
5006977,09.09667,48.89755
5006978,09.09886,48.90474
5006979,09.64556,48.86575
5006980,08.95393,48.93578
5006981,08.95026,48.93863
5006982,09.22307,48.87275
5006983,09.39206,48.86882
5006985,09.27051,48.90415
5006986,09.28577,48.98012
5006987,09.28071,48.97283
5006988,09.27266,48.97263
5006989,09.19459,48.83962
5006991,09.53684,48.79496
5006992,09.51493,48.80553
5006993,09.51217,48.80982
5006994,09.51788,48.81054
5006995,09.26369,48.97547
5006996,09.57883,49.03655
5006997,09.61293,48.85860
5006998,09.39568,48.71425
5006999,09.25088,48.95801
5007000,09.06708,48.82365
5007001,09.06792,48.81861
5007002,08.86917,48.60153
5007003,09.16938,48.69214
5007004,08.88214,48.59515
5007005,08.88273,48.59770
5007006,08.88631,48.59941
5007007,08.87126,48.60387
5007009,08.87453,48.60441
5007011,08.83003,48.65259
5007012,08.87539,48.59442
5007013,08.86600,48.59562
5007015,08.78850,48.56432
5007016,08.77459,48.57725
5007018,08.77908,48.53116
5007020,08.77542,48.53249
5007021,08.86147,48.59524
5007022,08.77830,48.56294
5007023,08.90754,48.58033
5007025,08.91610,48.58159
5007029,08.97234,48.71888
5007030,08.99468,48.78763
5007036,09.07549,48.59314
5007037,09.06212,48.62037
5007038,08.85117,48.59390
5007039,08.85341,48.59687
5007040,08.86144,48.58931
5007042,08.85549,48.58648
5007046,08.80641,48.52773
5007048,08.81967,48.64662
5007049,08.81967,48.64662
5007050,09.24909,48.70717
5007051,08.77008,48.53336
5007052,08.89482,48.64262
5007053,08.89337,48.63912
5007054,08.87141,48.59913
5007055,08.85979,48.59008
5007056,08.85796,48.58988
5007057,08.85578,48.58850
5007059,08.86035,48.58812
5007060,08.86352,48.59008
5007065,08.86951,48.60021
5007066,08.85812,48.59629
5007067,08.85019,48.59595
5007068,08.84651,48.59400
5007069,08.84890,48.59274
5007070,09.37684,48.55535
5007071,08.83481,48.58036
5007072,08.84056,48.65248
5007073,08.89368,48.63661
5007076,08.85391,48.59378
5007081,09.38222,48.55061
5007082,09.37916,48.54892
5007083,09.04922,48.95189
5007084,09.04411,48.95270
5007085,09.13528,48.99365
5007086,09.13436,48.99254
5007087,09.13660,48.99134
5007089,09.27004,48.59621
5007090,09.30598,48.83722
5007091,09.30763,48.83710
5007092,09.31158,48.83700
5007093,09.31025,48.82557
5007094,09.31364,48.82469
5007095,09.31673,48.82545
5007096,09.34967,48.94326
5007097,09.33721,48.94461
5007098,08.90629,48.77994
5007100,09.00483,48.68792
5007101,09.16697,48.69734
5007102,09.13862,48.69967
5007103,09.13808,48.69357
5007104,09.12722,48.67812
5007105,09.12960,48.69244
5007106,09.12014,48.65976
5007108,09.12272,48.66535
5007111,09.12567,48.66846
5007112,09.12678,48.67818
5007115,08.98320,48.67941
5007140,09.06414,48.80015
5007141,09.06283,48.79846
5007173,09.14299,48.70723
5007176,09.14563,48.69237
5007177,09.14243,48.68700
5007178,09.16681,48.68785
5007179,09.16619,48.68528
5007181,09.18160,48.69222
5007182,09.18404,48.69049
5007185,09.15293,48.69058
5007186,09.16024,48.69096
5007201,09.05090,48.70353
5007202,08.86795,48.58491
5007203,08.77214,48.52996
5007204,08.76889,48.53212
5007205,09.22015,49.00229
5007206,09.29371,48.73554
5007301,09.00355,48.79952
5007302,08.93253,48.77510
5007304,09.00843,48.78650
5007400,09.14798,48.90726
5007401,09.18359,48.89217
5007402,09.18546,48.89185
5007403,09.18067,48.90957
5007404,09.12517,48.92182
5007405,09.13349,48.95926
5007406,09.09702,48.94562
5007407,09.14846,48.95472
5007408,09.15416,48.95561
5007409,09.45655,48.61305
5007410,09.42476,48.68084
5007413,09.30640,48.58946
5007414,09.15623,48.95391
5007415,09.00788,48.95932
5007416,08.98011,48.91452
5007417,09.01633,48.95903
5007419,09.17624,48.89801
5007421,09.01268,48.96084
5007422,09.11210,48.93879
5007423,09.10452,49.00472
5007424,09.10355,48.93974
5007425,09.09848,48.93987
5007426,09.09599,48.94154
5007427,09.09307,48.94184
5007428,09.09084,48.94234
5007429,09.09232,48.94376
5007430,09.10650,48.94607
5007431,09.10251,48.94692
5007432,09.21601,48.90180
5007433,09.20707,48.89279
5007434,09.19794,48.89492
5007435,09.20841,48.89574
5007436,09.20743,48.88941
5007437,09.42023,48.92552
5007438,09.21845,48.88052
5007440,09.14189,48.96274
5007441,09.13957,48.96458
5007442,09.38332,48.74785
5007445,09.41585,48.90181
5007447,09.16739,48.90498
5007448,08.98275,48.91706
5007449,09.42687,49.03687
5007450,09.14270,48.97023
5007451,09.22052,48.91874
5007452,09.44241,48.97376
5007454,09.22813,48.89742
5007455,09.42207,48.88776
5007456,09.41954,48.88825
5007457,09.49967,48.95312
5007500,09.36932,48.92827
5007502,09.32891,48.93923
5007503,09.26461,48.94377
5007504,09.52089,49.05701
5007505,09.54047,49.05557
5007506,09.58742,49.04602
5007507,09.53398,49.03568
5007508,09.53979,49.02567
5007509,09.53903,49.02409
5007510,09.54097,49.02099
5007511,09.54484,49.01219
5007512,09.43279,48.95090
5007513,09.43499,48.94373
5007514,09.53405,49.04259
5007515,09.59364,49.03200
5007516,09.19426,48.89354
5007518,09.58514,49.04151
5007519,09.60226,49.02159
5007520,09.64197,48.88266
5007521,09.64948,48.88077
5007522,09.67215,48.86487
5007523,09.63755,48.85317
5007524,09.59632,48.86456
5007525,09.58753,48.87154
5007526,09.56668,48.87239
5007527,09.59831,48.87738
5007528,09.60647,48.86974
5007529,09.52754,48.88186
5007530,09.62157,48.92808
5007531,09.68428,48.94970
5007533,09.59218,48.92852
5007534,09.59575,48.93343
5007535,09.60138,48.91806
5007536,09.64854,48.89478
5007538,09.59799,49.02977
5007539,09.67931,48.93085
5007540,09.67506,48.92360
5007541,09.66739,48.91295
5007542,09.63957,48.92705
5007545,09.32238,48.84641
5007547,09.32246,48.85475
5007548,09.32574,48.86139
5007549,09.31283,48.89371
5007550,09.31589,48.89278
5007551,09.31858,48.89295
5007554,09.21078,48.89952
5007555,09.21430,48.90402
5007556,09.22574,48.88864
5007560,09.17720,48.93520
5007562,09.16880,48.89299
5007563,09.18624,48.89618
5007564,09.11276,49.00099
5007565,09.11498,48.99797
5007566,09.49894,49.07420
5007567,09.54381,48.89172
5007568,09.57178,48.88404
5007569,09.52685,48.81004
5007570,09.51005,48.80518
5007572,09.32247,48.69456
5007574,09.49683,48.94379
5007575,09.53112,48.81594
5007576,09.53733,48.81738
5007577,09.38093,48.67018
5007578,09.39713,48.66353
5007579,08.95682,48.95478
5007580,09.45286,49.05215
5007581,09.43322,49.02088
5007582,09.63370,48.87368
5007583,09.47593,48.54616
5007584,09.47577,48.54546
5007585,09.13421,48.95271
5007589,09.47593,48.54616
5007592,09.62918,48.86028
5007593,09.63212,48.86773
5007594,09.52990,48.88206
5007596,09.31597,48.86609
5007597,09.32455,48.85059
5007598,09.08989,49.00252
5007599,09.45714,48.95216
5007600,09.42614,48.94269
5007601,09.41976,48.92607
5007603,09.12115,48.82648
5007604,09.30045,48.82629
5007605,09.39221,48.87960
5007606,09.11243,48.83026
5007607,09.09577,48.84980
5007701,09.31915,48.81559
5007703,09.52565,48.80712
5007704,09.37003,48.81320
5007711,09.66042,48.92549
5007712,09.60812,48.93387
5007713,09.61534,48.93054
5007714,09.62645,48.93718
5007715,09.62087,48.93759
5007716,09.66671,48.90230
5007717,09.67377,48.90427
5007718,09.69535,48.92521
5007719,09.69710,48.91846
5007720,09.67485,48.91319
5007721,09.68192,48.90637
5007722,09.69492,48.90029
5007723,09.70056,48.90039
5007724,09.59257,48.92756
5007725,09.60869,48.92740
5007726,09.59298,48.90822
5007727,09.60290,48.91629
5007728,09.59778,48.88757
5007729,09.60067,48.89781
5007730,09.59286,48.89913
5007731,09.59763,48.92425
5007732,09.59933,48.91680
5007733,09.66459,48.92034
5007734,09.67021,48.91501
5007735,09.43031,48.95049
5007800,09.30056,48.73858
5007801,09.30137,48.73887
5007802,09.41052,48.71299
5007805,09.33325,48.57815
5007807,08.90280,48.77319
5007811,08.98594,48.97906
5007812,08.95483,48.96700
5007913,09.16299,48.83703
5007920,08.84301,48.55879
5007921,09.00324,48.68821
5007922,08.98992,48.68922
5007923,09.17676,48.87581
5007934,09.45501,48.76305
5007935,09.45279,48.75971
5007940,09.11342,48.85009
5024319,09.19577,48.59767
5026352,09.09780,48.60513
5026353,09.10118,48.60765
5026354,09.10052,48.60844
5026356,09.09405,48.60637
5026362,09.09789,48.60955
5028280,09.30817,48.56662
5028288,09.29951,48.56367
5029044,09.18457,48.59029
5032304,09.31302,49.04159
5032310,09.31159,49.04451
5032322,09.31577,49.03962
5032323,09.32129,49.03838
5032324,09.32991,49.03919
5033001,09.63841,48.78892
5033002,09.69584,48.79784
5033309,09.70265,48.81752
5033310,09.70490,48.79990
5033334,09.66010,48.79812
5033335,09.65640,48.80845
5033336,09.66261,48.80344
5033337,09.65018,48.81284
5033350,09.69896,48.80131
5033399,09.70218,48.82191
